text,label
ㅂㅅㅂㅂㄴㅅ,1
ㅈㄹㅈㅂㅈㅂ,1
ㅅㅂㅅㅅㅅㅂ,1
ㅂㅅㅈㅈㅈㅂ,1
ㅁㅊㅂㅂㅂㅂ,1
<@524855211328667654> 또지랄병임,1
씹발련앜ㅋㅋㅋㅋ,1
머지섹스스네이크라고,1
"한 가지라도 제대로 해라. 이나라에 사기절도,도둑, 년.놈.들만 깨끗이 없애라.또 이런 언론 프레임으로 국민,서민들한테. 걱정. 애국심 책임감 쓰워서 새끼낳아라고 지,랄 좀.그만해라 국민이 개돼지냐~!?,시대가 6~70년대 도상국 농어촌새마을~~ 80년대 고도성장률시대냐~!?노예 생산은 갑, 기득권,재벌,공무원, 대기업,부자들이나 새끼들 4~50명씩 낳으라하셈, 120조는 다.누가 해쳐먹은거야~ 한반도는 인구 1500만도 많아~앞으로 생명공학,aiㆍ인공지능,자동화,로봇화 되는시대에 예네들이. 나라구성원 되는데 먼 애를낳냐~!?☠👺",1
병신도 신이다,1
# 니 누구냐 ㅋㅋㅋㅋ <@1318197803935076354> <@1318200173079560253> <@1318200492165173371> <@1318198670637666316>  이새끼 시간줬더니 토큰만들어온거냐 ;; 5140,1
미친놈도 똑같은거임,1
병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신  병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신  병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신 병신,1
몰트 운전 개같이 못하는데,1
배신자 이낙연. 그는 노무현대통령의 등에 칼을 꼽고서 자객처럼 숨어서 쥐죽은 듯 조용하다가 문대통령의 호의로 총리까지 해쳐먹었다.그리고 검찰개혁을 막으려고! 조국 과 추미애를 해임건의했다.적폐와 한 통속아닌가? 민주당은 삼부토건과 동생의 관계! 최성해와 내통한 비리덩어리를 파헤쳐라!,1
근데 이 발언에서 김에디 병신임<<이 왜 나옴?  김에디=골드문을 주장하고 싶은거임?,1
ㅈㄴ ㅂㅅ같은놈,1
적폐 정신병자됨 좆,1
그냥 존나 잘하는 클랜 ㅈㅈ,1
국왕권한 이양받은 독재자지,1
이런 씨발롬이?,1
깔깔깔 손 안대고 코풀었노 이기이기ㅋㅋㅋㅋㅋ 노이즈 마케팅 놈딱 감사하노ㅋㅋㅋㅋㅋㅋ,1
ㅇㅈㄹ하는 ㅅㄲ가어딨어,1
님들아 나만 배워할때 지랄하면서함?,1
4대강 사업 반대가 너무 심해 보 철거 헌다고 하니 철거하지 말라고 들어눕고 난리였다던데,1
500명의 문빨충만 선별해서 걔네들에게만 국민세금으로 용돈주려나 보네요.,1
느그 엄마 인적사항을 적어야,1
이 새끼도,1
반잼감정 존나심어두곤,1
지랄하닥,1
좃밥이고,1
일개 검찰총장따위가 마치 자기가 왕 인양 권력을 휘두르며 고발사주나 하는 니들 모지리 일베벌레들이 추앙해 마지않는 윤 모씨 보다 더할까. 그나저나 그 윤 모씨는 니들같은 모지리들 인간취급도안하는데 왜그리 물고빨고 하는거냐?,1
문재인 빨갱이 시키가 젤 좋아하겠네...!!!,1
@@@ㅂ@@@@ㅅ,1
처벌좀엄격하게하셈ㅂㅅ아,1
파는새끼 찾아냄ㅋㅋ,1
저 개돼지라,1
# <@827097136797712385> 시발장애인농아쫄추,1
장애인아 버러지새꺄?,1
"사기꾼들이 재집권 하려고 무던히 애쓰지만,결국은 죽음",1
지금까지 시간만허비하고 뭐한거죠?? 주범격들은 구속조차못시키고 몰카잡범만 떠들썩 생색만ㅉㅉ믿지도않았지만 역시 개한민국 견찰맞네요,1
tns좆장애년아,1
짱깨 많다,1
머리채 잡고 싸대기 존나 때리고 싶네 ㅈ거튼년,1
아니 나시발이거,1
보지ㄱ 기요 보ㅓ직,1
야잇 씨발새끼야!,1
와 시발 베댓들 소름이다 미친것들아 썸타면 모텔 가도 되냐 돌은것들,1
ㅈㄴ 쿨한척 하네 머저리 새끼가,1
일단 게임을 잘하는 애들은 노력은 그렇게 안하거든? 그래야 밸런스가 맞지 근데 구글은 게임을 잘해 근데 노력을 존나해,1
한국의 위세란다 ㅋㅋㅋ 무식한박근혜때문에 개망신 반기문총장덕에 개망신,1
발작증세 줫같네 진짜;,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 문재인 스바 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
개정은은 절때루핵포기안하지 핵포기를믿는사람이 또라이지 안그런가요 ?,1
꺼져 찌빨,1
왠 할마시도 좆간지나게,1
샷건임 ㅅㅂㅋㅋㅋㅋㅋㅋㅋ,1
또 내가 닉 쳐 바꾸면 ㅈㄹ할거같아,1
존나부끄러우서ㅓ,1
<@1164574239228182659> 야이시발색갸,1
제목봐라 언어능력 ㅆㅎㅌㅊ,1
아오 왜 ㅈㄹ,1
난 나보다 하등한 새끼 패는걸 금치 여기고,1
너같은 놈들있어어 ㅉㅉ,1
"오호 통재라! 세종대왕께서 한글을 창제하신날 우리 점명이는 아름다운 한글로 자기 형수한테 개쌍욕을 하셨네 , 그래도 점명이를 대통으로 모실려는 저 개돼지들의 정체는 뭐야? 나라가 정말 개판오분전입니다.",1
싸가지 하고는....,1
지운지가 언제인데.......,1
사과강요 미친새끼,1
삼솔 : 좆(으로받아먹음),1
중국인 새끼야,1
니 애미 고아,1
짱깨 폭망 가즈아ㅋ^^,1
시팔놈들아,1
ㅁ 저새끼가 귀찮아서 안피한건지,1
최엘비-섹스,1
대충 제채널 홍보한다고 ㅈㄹ하다가 찐다됨,1
초딩 때 애들 키네마스터 쓰는 거 보고 존나 하찮게 여김,1
근데 쿠쟈 ㅆㅂ,1
"기레기기자 박병수 야그리 쓸기사가없냐? 그만좀해라새갸,",1
케스기 씨발아,1
민주공산당 새끼들 아이러니 : 일본과는 전쟁이니 뭐니 개g랄을 떨더니 북괴에게는 한없이 빌빌 거리고 평화니 뭐니 짖고 처 앉아있음,1
딱 김치대깨문이네 ㅋㅋㅋ,1
병신즐아,1
내가 니 애미 갖고 놀고 있다,1
ㅋㅋ 이런말하는애들 보면 못생기고 뚱땡이임 ㅋㅋㅋ,1
지랄난거,1
급발진 ㅇㅈㄹ ㄷㄷ,1
네이버 이거 메인으로 안올리면 진짜 청원 들어가야한다 언제까지 와이지 따까리 할래??,1
달창이 디져야 평화가 온다,1
야이 개새끼야 너땜에,1
sucking,1
정의감 투철해갖고 병신잼민이 새끼들이 자꾸 신고먹임,1
진중권씨도 진중권씨 부모님 먹칠 그만 하시기를 ㅎ ~,1
내꺼라고 싯팔,1
4존나탐나네,1
병좆,1
걔는씨발,1
순 병신임,1
흙수저아줌마들하고 시집 못간 노처녀들이 시집 잘간 박수진에 대한 질투와 열등감 많은듯. 박수진 깍아내리지 말고 니네 얼굴을 봐..니네하고 박수진하고 미모의 차이를 생각해야지..남 잘된걸 꽁으로 된것처럼 여기지 말고.ㅋㅋ,1
특토 시발...,1
아주 참신한 또라이년일세,1
엄마xx씨x개새x,1
뉴스속보💌💌💌💌💌💕💌💌💌💌💘💘💝💝💝💖도둑의힘 날강도 의힘 김기똥이 1800배 부동산불법부정투기로 640억 쳐먹었다고합니다 아파트땅상가가 밝혀진것만 7개 전문투기꾼입니다 그동안 명바기그네시절부터 얼마나 해쳐먹었는지 특검 합시다 니nom이 좋아하는 특검받자💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣💣 뉴스특보💌💌💌💌💌💌💌💌💌💌💌💌💌 도둑의힘 부패소굴의힘 이준똥아버지가 불법농지투기로해먹은땅하고 돈 몰수환수해야됩니다 특검합시다 특검 특검 민족반역자saki들죽여라●,1
시이발 나도 다이아몬드 5세트 복구받아야하는데,1
예약이 존나 많아...,1
버그 야발,1
케이크뭐임 xxx,1
미친새ㅣ야 장애이새기야 시발새기야,1
꺼지기 ㄱㄱ 타임아웃 ㅂㅂ 패배자새기 ㅋㅋ,1
의미없는 거리두기 걍 끝내라고 ㅡㅡ 어차피 모일 사람은 다 모이고 니들 같이 모여서 술판벌이는 놈들이 수두룩한데 소상공인들만 다 죽일작정이냐?,1
미친당 민주당! 이젠 범법자를 대한민국 대통령을 만들겠다구? 누구맘대로? 니들은 국민들이 바보로 보이고 우습지? 니들은! 정권쟁취를 위해 법을 어겨도 된다고 생각하는거지? 그런 거지같은 생각이 니들을 몰락시킬것이다! 국민들이 니들 범죄집단 다 쓸어버리겠다!,1
아 ㅅㅂ 부방ㅋㅋ,1
예비 초5야 미친놈아,1
느:0`%0=[$금%8)|%2]4마,1
돌아이같은 년,1
야 이 중국빨댓글 알바들아 니들이 아무리 별 개gr해도 다 소용없다 이 나라국민들은 니들 짱개보다 더똑똑하고 현명하단다 이제 이 위대한 국민들이 소중한 자유민주주의를 제대로 세울것이다,1
하찮은 새끼ㅋㅋ,1
걍 뒤져버려 저리 꺼져버리란거야 이 좆병신새끼야,1
느그새끼 병신이라,1
엔무개자식아,1
그놈의 국뽕은 어디든 묻혀야 하냐 기자야 ㅋㅋㅋㅋㅋㅋㅋ오징어 가수 영화가 잘나간다고 과학연구에까지 치덕치덕 쳐바르지 마라 제발 ㅋㅋㅋ아 이런데까지 국뽕 섞는거 리얼극혐이네,1
지랄하겠다는데,1
내가 때리고 싶을때 때리는 아무것도 못하는 ㅂㅅ,1
15. 이런 잼민족 8병신들이 원탁에서 회의를 할려는데 의자가 4개뿐입니다 승컴과 베르사유를 배척하고 자리에 앉는수는? (단 배척당한자들은 서로 이웃하여있을수 없습니다),1
보지윤애미죽어버린창녀고아엄마없는개장애시발년이담배빵 날려벌라애미없는새끼가,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 넌 시발,1
심지어 2개였네ㅅㅂ,1
메우 멋.지다 그것 매우 멋진 펩.시 좆년.,1
이기적인새끼,1
뭐야 저 돼지새끼 우리 초롱님 어디갔어 어디갔어 말해,1
존나 부계작하네,1
까고있네 ㅋㅋㅋ 총 관광객에 25퍼센트나 차지하는 우리나라 사람들 줄어드니까 지방경제 똥줄타냐? 뭔 피콜로 더듬이 처 빠는 소리여 ㅋㅋ,1
근데 시발 어캐 하루종일미는데도,1
서화 프사 왜 블루아카이브임 이 씨발,1
항구는 10분후부터 탈출이라 개병신이고 입구에서 잠수탈라해도 이미 컴터가  타4ㅗ있음,1
사야하는데 ㅅㅂ,1
애미 없지 ㅌㅋㅋㅋㅋ,1
좆지랄,1
애국자야 빨갱이야,1
왜 다 나한테만 지랄이야,1
좆된거아닌가,1
그럼 프로선수 하질말던가 십새끼,1
23명 개지랄,1
ㅅㅂ새끼얔ㅋㅋㅋ,1
훠훠훠 줘 문줴앙 퇴임하는 그날까지 남조선 멸망을 위해 힘쓰게숩니다 쭵쭵,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋᩚ 너같은 씨발 개벌레쉑이가 으디서 하라마라 이러고잇어 너같이 보적보 치는 개보지들이 여자 이미지를 손상시키는거 아니야 시발새끼야 ㅋㅋᩚ,1
니애미창녀개병신장애인좆병신흑인자지나빠는창녀애미에아들새끼야,1
문재인 놈은 북한 퍼주는 거 즉각 중단하고 짱깨쪽국서 유입되는 초미세먼지나 해결해라.미세먼지 해결하겠다고 공약을 해 놓고는 완전 생까고 xx졌네.,1
포로니씨발련이,1
나 그런건 존나못하는더,1
양심은 어디다 팔아먹고사냐? 홍어뜰딱색히야,1
새끼 기열!!,1
돈이줫나많아서,1
성준이 자지 실자지,1
걍 허접한 스래기새끼임,1
이 정권 들어 벌써 몇명째 죽이는거냐?시체장사로 정권잡더니 잊을만 하면 또 죽어나가네.문재앙 니는 천벌받을거다!나쁜새끼,1
만원이면 존나 비싸게 쳐준거임 ㅇㅇ,1
햔짱게이,1
왜 ㅈㄹ이야,1
싸가지 없는 새끼들,1
부를땐 ㅈ같이안옴,1
야릇한쿼자닥쳐,1
ㅜㅜㅗ,1
ke빡대가리,1
개쉬워보여서 ㅅㅂ,1
시발련들이 전부 가슴살이네,1
주변국 영향? 쌉소리하지마라. 미세먼지 없어서 하늘이 맑다. 짱깨는 다 뒤져야 답이다. 중국망하게 호주에 다 협력해야 한다.,1
저 민주당뒤에걸려있는 문구와 프레임구성은 모 피켓들하고 닮아보이는데.. 같은이가 문구와 디자인해주는거 아닐까,1
# <@766144870568951810> 야이병신샜야,1
초록데이 ㅅㅂ,1
🖕 🤬 🖕,1
존나멍청하니까 공고를가지,1
내가 존나 열심히 만들어서,1
"댓글판 클린해져서 좋았는데, 선거 이겼다고 조선족짱깨알바들이 대놓고 활개를 치는구나",1
그리고 어재 도배방 에서 재가 도배하니까 ㅗ 헌블도 없는게 이랬어요,1
"국민 팔지마라, 집단광기로 보인다, 너네들은 늘 나라를 선동과 감성팔이, 흑색선전으로 도배질하며 무리짓는 양아치들이다.",1
ㄹㅇ 자존심도없는병신호구새끼로,1
저새끼누구야,1
쌀밥먹고 헛소리 지껄이고있네 등 시 ㄴ 좌파 우파에서 뿜었다,1
ㅅㅂ나 왜 적군됐노,1
씨~/6:^&ㅂ,1
봇 개병신 또라이 애미뒤진 새끼,1
문재인 이지랄하고,1
새+76~+1%?%끼,1
일단 둘다 전과 존나 많은 병신새끼고,1
비밀이 저사람 듣보잡인줄알았는데 우준이였구나,1
젖탱이 섹스,1
종전선이 단기간에 끝나는 정도로 쉬운 줄 아는 자위당 홍재앙 알바 틀딱이들 ㅋ,1
"``` 당 온. 사천당문의 오점중 하나입니다. 어린나이 집을 나가 방랑하다 다시 돌아온 괘씸한 놈이지만.. 의술은 뛰어나 내쫒을수 없는. 그런 이. 그렇지만 아서라, 이곳에서 경치를 안주삼아 술을 마시며 파락호처럼 지냅니다. 술은 적당히. 피아를 구분하고 몸을 가닐수 있을만큼만 마시지만, 약한 술으로 양을 때우는 그녀입니다. ```",1
||@everyone||  규칙 지켜주세요 경고 15 이상일시 강퇴입니다  **1. 욕 x 경고 1 `미친은 허용`** (섹드립 정치언급 금지) **ㄴ 패드립시 경고 2 **  **2. 혐짤 같은 이미지나 영상 올릴시 경고 4 **  **3. 따로 예기 하지않고 이미지 멋대로 만들시 경고 3 ** **`2번과 중복됄수있음`**  **4. 싸울시 둘다 경고 5**  **5. 권력 남용 금지 권력 압수 및 타임아웃 하루**  **6. 방에 어긋나는 행동시 경고 3** **`(https://discord.com/channels/1230110496099930133/1230110496099930136 에서 봇사용시 경고 3)`**  **7.  에브 허락없이 할시 경고 6 **  **8.  개인정보 유출 시 경고 8**  **9. 뒷담이나 루머 퍼트리기 금지 경고 4**  **10. 도배 금지 경고 5**,1
이거 땨문인듯 시바가 욕으로 추ㅣㄱㅡㅂ,1
씨발 롤링아,1
민주 이새끼뭐임ㅋㅋㅋㅋㅋ,1
더 개같네,1
sky0 너같은 패배자는 죽는게 정답이다 걍 ooo,1
님정신병자죠,1
존나 나대놓고,1
저런 사이비 새기를추종하는 인간들 참 한심하다,1
세상에서 제일 대단한병신,1
청렴계약서 위반에 대한 환수조치 하는데 당연한거 아니냐? 이래도 지랄 저래도 지랄 방가 기레기 파이팅~,1
사탄이형 좆됬누 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
개새끼보단 낮잖아,1
nigga라고만 함,1
한녀해쉬 ㅇㅈㄹㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
<@748538720206192682> ㅂㅅ아 공격언제옴,1
섹.*=;(;~;스,1
지랄났네 ㅋㅋ,1
개좆강타워ㅡㄴ,1
문재인보다 세금쳐먹는틀딱들이문제,1
임마는 와꾸부터 사이비ㅋ,1
ㄴ 꺼져,1
근데왜gay치면,1
씨발나의마라탕 (마라탕2번먹어봄,1
결국 헤어지고 하루만에 부릴없는 부랄친구로 전락,1
아이 리치새끼...ㅉ,1
"인간 이만희가 예수요, 하나님이라고 믿는 무식하고 미개한 개돼지 신도들에게 뭘 바랍니까. 저런 이기적인 이단종교집단 신도들을 처벌할 강력한 법안을 국회는 만들어주세요.",1
더 줄여 시발!!!!,1
아니 갑자기 반군새끼들 도시로 개같이 튀어서,1
# 님들 항복 안하면 제 따까리임,1
좆부자라고 하는것도,1
느{(금<7$/마,1
담배 좆나 말리ㄴᆢ,1
ㅈ+]-13ㄹ,1
"꼴통 문제인 선생도 자존심이 있지, 결국에는 물 덮어 쓰고 말 듯^^",1
산데비스탄 너프좀 쳐먹여라 시발,1
지금 기준으로 ㅂㅅ아,1
"이야,,,너무 속상하시겠네..",1
라프가 자기 지랄맞은 치와와같은 인공년이어서 차단 싸ㅃ가능이래,1
싸럽 차인새까야,1
내가 좇같은게 많을거같아서 말야,1
병신! 일병님,1
좆지린다,1
알아요 시발,1
양아치같은놈들. 애들 이용해서 못돈짓하네,1
니 엄마 보지 ㅣ구녕속으로,1
rㅡㄴ데 ㅅㅂ,1
ㅈ같아요 ><,1
아니 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋ,1
해석 : 느금마 삼수요 ㅋㅋㅋㅋ,1
존나 무서운사람 할거야,1
저딴 개병신을 두고,1
더 ㅂㅅ같아졌네,1
미친또라이새끼저거,1
이새끼가?????,1
개족구데기챔댐,1
저번에도 ㅅㅂ,1
주현이 및친새끼야,1
이새끼 복귀야?>,1
시바라라라랄,1
씨@발련아,1
블라스트 씨ㅣㅣ발,1
저 병신 정겹지도 않아서 차단박은거 뿐인데,1
햄드폰 뜨거워져서 지혼자 간첩신고하고 지랄났네,1
안녕하세어\ㅗ,1
이 ㅅ^ ㄲ 사이비,1
지랄도 가지가지네~,1
신천지보다 더 악랄한 문천지,1
존나 웃긴데요 님아 하는짓 하나하나가 코미디 빅리그네,1
여러판 좃박다가,1
기버ㅜㄴ 개좆같네,1
따까리는 수현이~이래서 기분 안좋으니,1
애미 창년들 ㅋㅋㅋ,1
존나 방구석에앉아서,1
아 ㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂ,1
타루 이새끼가 니트로 뜯어서 여기로 스파이옴,1
넷카마야 창녀야,1
니자지에,1
최고봉좆밥이 들어가서,1
보석은 왜 8이지 ㅅㅂ,1
이 🐕 🐦 끼야 중공발 미세먼지도 해결해라!!!중공에서 넘어오는 독가스를 우리 국민이 다 마시고 있는데!!! 찍소리도 못하고 있는 벼 ㅇ sin 아!!!! 우한폐렴!중공발 독가스 해결해라,1
뒤져버려야돼,1
ㅗㅗㅗㅛㅗ,1
스발롬아 아닥해!,1
야이 고아년아,1
시{&*'_({벌,1
지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아지구최강자인 바이든이 정하는데 븅신아,1
인벤 뒤져보니,1
시봉불알빵빵 집이다,1
지금 이 기사를 보고 '음...그렇게 됐군' 이렇게 넘어가라는 건가? 저 놈은 '구속기로'가 아니고 진작에 '구속수감'되어 있어야 정상이지.,1
김치캔 개새끼야<@1070215485569892364>,1
<@995243244818550845> 멀티되냐고ㅗㅗㅗㅗ,1
섹스한 시발새끼?,1
지 에미들은 ㅈ도없는 고아년들이면서,1
ㅈ망한썰,1
진짜미련한ㅅㄲ원탑,1
서울 구치소 예약/ . 문죄인. (죄명 : 대선 여론 조작),1
야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라 야이 시발새끼들아 https://discord.gg/r7qbx8krjz 엄마 뒤진새끼들  들어와라,1
얘 머리 지랄나잇는거,1
<@!1051526136896696320> <@1065428284424335361> 좆좆밥년쓰레기새기야패륜아새기쓰레기새기야쓰레기새기야고아새기야하등한새기야,1
"태극기 틀딱들, 딴나라당 국캐의원들과 협잡해서 좌파 좌파 하면서 신났네 신났어. 아들 며느리 손자들 보기 부끄럽지도 않나? 아무리 뇌가 없어도 어찌 그리 사냐.....",1
